file,category,language,zero_inbound_static,runtime_unreached_static,in_duplicate_clone_block
frontend/src/domains/reports/services.ts,frontend,typescript/javascript,0,1,0
frontend/src/domains/reports/types.ts,frontend,typescript/javascript,0,0,1
frontend/src/hooks/__tests__/usePermission.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/hooks/__tests__/useSessionIntegrity.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/hooks/__tests__/useWebSocket.test.tsx,frontend,typescript/javascript,1,1,0
frontend/src/hooks/index.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useAIBarcode.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useAnimations.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useAppVersion.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useAutoLogout.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useCameraEnhancement.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useDebouncedCallback.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useDomainAction.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useFormValidation.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useHapticFeedback.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useKeepAwake.ts,frontend,typescript/javascript,1,1,0
frontend/src/hooks/useKeyboardShortcuts.ts,frontend,typescript/javascript,1,1,0
frontend/src/hooks/usePerformanceMonitor.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/usePermission.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/usePermissions.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/usePersistentState.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useReducedMotion.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useResponsive.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useSafeAsync.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useSafeState.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useSessionIntegrity.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useSessionTimeout.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useSessionsQuery.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useSystemTheme.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useTheme.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useVersionCheck.ts,frontend,typescript/javascript,0,0,0
frontend/src/hooks/useVoiceControl.ts,frontend,typescript/javascript,0,1,0
frontend/src/hooks/useWebSocket.ts,frontend,typescript/javascript,0,0,0
frontend/src/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/scanner/serialScanRules.ts,frontend,typescript/javascript,0,0,0
frontend/src/scanner/useScanGate.ts,frontend,typescript/javascript,0,0,0
frontend/src/screens/routes/IndexScreen.native.tsx,frontend,typescript/javascript,1,1,0
frontend/src/screens/routes/IndexScreen.web.tsx,frontend,typescript/javascript,1,1,0
frontend/src/screens/routes/WelcomeScreen.native.tsx,frontend,typescript/javascript,1,1,0
frontend/src/screens/routes/WelcomeScreen.web.tsx,frontend,typescript/javascript,1,1,0
frontend/src/screens/staff/StaffHomeScreen.tsx,frontend,typescript/javascript,0,0,0
frontend/src/screens/supervisor/SessionDetailScreen.tsx,frontend,typescript/javascript,0,0,0
frontend/src/services/__tests__/api.misc.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/api.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/backendUrl.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/backupReminderService.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/checkNodeVersion.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/connectionManager.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/healthRequest.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/httpClient.unauthorized.test.ts,frontend,typescript/javascript,1,1,1
frontend/src/services/__tests__/sentry.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/sessionManagementApi.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/storage.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/syncBatch.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/updateService.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/__tests__/versionService.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/aiBarcodeRecognition.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/analyticsService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/animationService.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/__tests__/inventoryWorkflowApi.barcode.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/__tests__/inventoryWorkflowApi.countLineNames.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/__tests__/inventoryWorkflowApi.offlineCount.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/adminOperationsApi.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/adminOperationsApi.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/api/analyticsApi.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/api/api.advancedAnalytics.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.diagnosis.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.diagnosis.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.dynamicFields.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.impl.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.misc.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.notifications.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/api/api.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/authApi.ts,frontend,typescript/javascript,0,0,1
frontend/src/services/api/enhancedApi.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/enhancedApiClient.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/enhancedDatabaseApi.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/enrichmentApi.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/index.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/inventoryWorkflowApi.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/api/itemVerificationApi.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/models.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/api/notesApi.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/api/reportApi.ts,frontend,typescript/javascript,0,0,1
frontend/src/services/api/sessionManagementApi.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/api/userWorkflowApi.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/audit/auditLogger.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/auth.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/authUnauthorizedHandler.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/backendUrl.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/backgroundSync.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/backupReminderService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/backupService.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/batchOperationsService.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/cameraEnhancementService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/connectionManager.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/connectionMonitoring.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/device/expoCamera.native.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/device/expoCamera.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/device/expoCamera.web.tsx,frontend,typescript/javascript,1,1,0
frontend/src/services/deviceId.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/devtools/reactotron.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/enhancedFeatures.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/enhancedSearchService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/errorRecovery.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/exportService.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/hapticService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/haptics.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/healthRequest.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/httpClient.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/logging.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/microInteractions.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/mmkvStorage.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/monitoring/databaseStatusService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/monitoring/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/monitoring/performanceService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/networkService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/notesApi.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/offline/__tests__/offlineStorage.queue.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/offline/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/offline/offlineCountLine.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/offline/offlineQueue.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/offline/offlineStorage.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/offline/syncService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/offlineQueue.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/pinAuth.tsx,frontend,typescript/javascript,1,1,0
frontend/src/services/queryClient.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/scanDeduplicationService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/scanSoundService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/selfTestService.tsx,frontend,typescript/javascript,1,1,0
frontend/src/services/sentry.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/storage/asyncStorageService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/storage/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/storage/secureStorage.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/storage/tokenStore.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/sync/conflictResolution.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/sync/conflictResolution.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/syncQueue.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/syncService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/themeService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/toastService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/updateService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/userPreferenceScope.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/utils/autoErrorFinder.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/utils/autoRecovery.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/utils/errorHandler.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/utils/errorRecovery.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/utils/haptics.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/utils/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/utils/notificationService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/utils/toastService.ts,frontend,typescript/javascript,1,1,0
frontend/src/services/utils/validationService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/versionService.ts,frontend,typescript/javascript,0,0,0
frontend/src/services/voiceControlService.ts,frontend,typescript/javascript,0,1,0
frontend/src/services/wifiConnectionService.ts,frontend,typescript/javascript,1,1,0
frontend/src/store/__tests__/authStore.establishSession.test.ts,frontend,typescript/javascript,1,1,1
frontend/src/store/__tests__/authStore.loadStoredAuthRace.test.ts,frontend,typescript/javascript,1,1,1
frontend/src/store/__tests__/authStore.logout.test.ts,frontend,typescript/javascript,1,1,1
frontend/src/store/__tests__/filterStore.scope.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/store/__tests__/notificationStore.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/store/__tests__/settingsStore.userScope.test.ts,frontend,typescript/javascript,1,1,1
frontend/src/store/authStore.ts,frontend,typescript/javascript,0,0,0
frontend/src/store/filterStore.ts,frontend,typescript/javascript,0,0,0
frontend/src/store/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/store/networkStore.ts,frontend,typescript/javascript,0,0,0
frontend/src/store/notificationPolling.ts,frontend,typescript/javascript,0,0,0
frontend/src/store/notificationStore.ts,frontend,typescript/javascript,0,0,0
frontend/src/store/offlineStore.ts,frontend,typescript/javascript,0,1,0
frontend/src/store/scanSessionStore.ts,frontend,typescript/javascript,0,0,0
frontend/src/store/settingsStore.ts,frontend,typescript/javascript,0,0,0
frontend/src/styles/globalStyles.ts,frontend,typescript/javascript,0,0,0
frontend/src/styles/modernDesignSystem.ts,frontend,typescript/javascript,0,0,0
frontend/src/styles/scanStyles.ts,frontend,typescript/javascript,1,1,0
frontend/src/styles/screenStyles.ts,frontend,typescript/javascript,0,1,0
frontend/src/styles/screens/StaffHome.styles.ts,frontend,typescript/javascript,1,1,0
frontend/src/styles/sharedStyles.ts,frontend,typescript/javascript,1,1,0
frontend/src/theme/auroraTheme.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/designSystem.ts,frontend,typescript/javascript,0,1,0
frontend/src/theme/designTokens.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/enhancedColors.ts,frontend,typescript/javascript,0,1,0
frontend/src/theme/fontPreferences.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/theme/modernDesign.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/shadowUtils.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/themes.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/typography.ts,frontend,typescript/javascript,0,1,0
frontend/src/theme/uiConstants.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/uiStandard.ts,frontend,typescript/javascript,1,1,0
frontend/src/theme/unified/MIGRATION_EXAMPLES.tsx,frontend,typescript/javascript,1,1,0
frontend/src/theme/unified/animations.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/unified/colors.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/unified/index.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/unified/radius.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/unified/shadows.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/unified/spacing.ts,frontend,typescript/javascript,0,0,0
frontend/src/theme/unified/typography.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/api.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/enrichment.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/expo-modules.d.ts,frontend,typescript/javascript,1,1,0
frontend/src/types/export.ts,frontend,typescript/javascript,1,1,0
frontend/src/types/index.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/item.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/react-native-unistyles.d.ts,frontend,typescript/javascript,1,1,0
frontend/src/types/reactotron-react-native.d.ts,frontend,typescript/javascript,1,1,0
frontend/src/types/scan.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/schemas.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/session.ts,frontend,typescript/javascript,0,0,0
frontend/src/types/storage.ts,frontend,typescript/javascript,1,1,0
frontend/src/types/sync.ts,frontend,typescript/javascript,1,1,0
frontend/src/types/unistyles.d.ts,frontend,typescript/javascript,1,1,0
frontend/src/types/user.ts,frontend,typescript/javascript,0,0,0
frontend/src/utils/__tests__/itemBatchUtils.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/__tests__/roleNavigation.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/__tests__/scanUtils.serialFormat.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/__tests__/validation.test.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/algorithms.ts,frontend,typescript/javascript,0,0,0
frontend/src/utils/clipboard.ts,frontend,typescript/javascript,0,1,0
frontend/src/utils/csvExport.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/deviceInfo.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/errorHandler.ts,frontend,typescript/javascript,0,1,0
frontend/src/utils/errors.ts,frontend,typescript/javascript,0,1,0
frontend/src/utils/eventEmitter.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/feedback.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/fileExport.ts,frontend,typescript/javascript,0,0,0
frontend/src/utils/index.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/itemBatchUtils.ts,frontend,typescript/javascript,0,0,0
frontend/src/utils/network.ts,frontend,typescript/javascript,0,1,0
frontend/src/utils/portDetection.ts,frontend,typescript/javascript,0,1,0
frontend/src/utils/retry.ts,frontend,typescript/javascript,0,0,0
frontend/src/utils/roleNavigation.ts,frontend,typescript/javascript,0,0,0
frontend/src/utils/safeRender.tsx,frontend,typescript/javascript,0,0,0
frontend/src/utils/scanUtils.ts,frontend,typescript/javascript,0,0,0
frontend/src/utils/search.ts,frontend,typescript/javascript,0,1,0
frontend/src/utils/testSpritePort.ts,frontend,typescript/javascript,1,1,0
frontend/src/utils/uuid.ts,frontend,typescript/javascript,0,1,0
frontend/src/utils/validation.ts,frontend,typescript/javascript,0,0,0
frontend/test_config.js,frontend,typescript/javascript,1,1,0
frontend/tests/services/scanDeduplicationService.test.ts,frontend,typescript/javascript,1,1,0
frontend/typescript-plugin-filter-text-errors.js,frontend,typescript/javascript,1,1,0
